"x","sgy2","sgy3","sgy4","sgy5","sgy6","sgy7","sgy8","sgy9","sgy10","sgy11","sgy12","sgdy2","sgdy3","sgdy4","sgdy5","sgdy6","sgdy7","sgdy8","sgdy9","sgdy10","sgdy11","sgdy12"
79825,79819.2571428574,79816.0952380952,79813.6147186147,79807.2331002331,79813.3986013986,79840.8904977377,79847.1702786377,79820.1645289694,79798.5371036286,79780.6124223602,79769.1619323671,94.5999999998879,81.9999999999997,69.2666666666651,58.0545454545471,47.1208791208802,32.8285714285679,25.4313725490187,28.277192982459,31.7766233766204,35.5148221343883,38.280769230768
79924,79921.7714285715,79914.2857142857,79903.5714285714,79899.9090909091,79911.6923076923,79901.7882352942,79861.1702786377,79831.9867315347,79810.8911408957,79799.6447204969,79801.6289855072,82.1999999998848,73.6071428571435,66.283333333332,54.3818181818197,34.2197802197811,23.7928571428518,26.8774509803913,30.6385964912302,34.8103896103867,38.0187747035579,39.1407692307686
79987,79989.5714285714,79986.0476190476,79984.632034632,79997.6130536131,79975.958041958,79914.9085972852,79872.7368421053,79844.6996904024,79830.2026806146,79832.1739130435,79842.177584541,53.3999999999222,57.5357142857142,50.1166666666654,30.7000000000021,21.7857142857177,26.4357142857111,30.6127450980381,35.0807017543896,38.280519480516,39.180830039526,38.7438461538455
80030,80024.9428571428,80034.0476190476,80057.4761904762,80033.4242424242,79968.3846153846,79922.8823529413,79886.7987616099,79866.6342326404,79866.3658058189,79875.3875776397,79891.456231884,32.1999999999926,27.5714285714274,9.800000000003,7.43636363636479,21.769230769238,30.9499999999951,36.6715686274514,39.8596491228101,40.2207792207758,39.0810276679852,36.8938461538454
80039,80052.7142857143,80073.1904761904,80044.5021645021,79982.0186480187,79947.1468531469,79923.1601809956,79909.3931888545,79907.9805395842,79914.6485779666,79929.1403726708,79934.6322705314,0.499999999990426,-28.7500000000008,-23.61666666666,5.48181818181887,23.7527472527533,35.9392857142823,42.2720588235299,42.5421052631596,40.5051948051915,37.3517786561271,35.9076923076918
80059,80060.5428571428,80011,79941.7792207792,79923.8111888112,79922.1748251748,79928.0914027151,79944.1547987615,79959.9018133569,79974.069303694,79976.0770186335,79972.2942995169,-81.6000000000121,-62.8928571428585,-17.3499999999968,9.67272727272807,28.9230769230834,39.9499999999949,43.318627450981,42.5333333333358,38.6805194805165,36.5395256917001,36.115384615384
79975,79914.2285714286,79855.619047619,79864.670995671,79883.5780885781,79911.8321678322,79951.2361990952,79985.3931888544,80014.5289694825,80022.8349133703,80016.7180124224,80015.7824154589,-113.900000000011,-32.7500000000024,1.983333333334,22.718181818204,35.0604395604455,40.0642857142826,40.7892156862753,38.4649122807048,37.435064935062,37.0049407114632,35.4899999999992
79654,79696.9428571428,79779.9523809524,79834.8095238095,79885.0512820513,79938.9230769231,79987.5963800906,80032.3188854489,80052.3666519239,80056.4478587773,80061.0807453416,80058.6069565217,-21.3000000000094,14.5714285714282,31.4666666666653,39.2090909091086,39.0934065934126,37.3857142857094,34.8137254901966,34.9929824561433,36.5142857142831,36.0434782608701,35.0092307692301
79672,79738.7714285714,79809.3809523809,79878.329004329,79942.5827505828,79995.6293706294,80041.4144796381,80064.8730650154,80076.6386554622,80090.460934946,80097.3118012422,80102.8902415459,99.1999999999893,71.9642857142862,62.4499999999956,50.47272727274,40.9560439560499,32.6964285714251,31.0465686274517,33.2280701754423,33.7922077922054,34.2549407114628,33.3769230769224
80104,80017.7714285714,79976.3809523809,80002.6926406926,80040.7086247087,80075.5314685315,80088.6633484164,80092.2229102167,80106.1061477222,80118.7512258908,80131.9378881987,80138.924057971,206.599999999991,127.035714285713,81.4166666666597,56.454545454555,38.6373626373685,32.0392857142805,31.262254901961,30.4140350877229,31.1636363636338,31.0484189723324,30.9453846153837
80246,80279.9428571428,80242.2857142857,80182.3246753246,80164.3846153847,80148.027972028,80132.0434389142,80134.0897832817,80137.9234851835,80149.525661981,80160.6422360248,80168.2796135265,189.599999999992,146.678571428571,90.3833333333239,54.2090909090969,40.1813186813246,35.2928571428534,31.0245098039221,29.185964912283,27.7870129870108,27.8162055335971,28.0599999999991
80400,80398.0285714286,80411.4761904762,80368.3982683982,80276.9137529138,80214.0979020979,80192.2135746608,80179.4179566563,80179.4727996461,80181.3697286695,80186.0273291925,80191.7118840579,79.9999999999903,96.2857142857134,79.1333333333218,56.3000000000025,45.1703296703355,36.7357142857083,31.7990196078432,27.7192982456355,25.5844155844135,24.8468379446635,25.3146153846146
80472,80453.3142857143,80436.0952380952,80420.5627705627,80363.435897436,80298.5664335665,80253.6515837106,80234.814241486,80222.1455108358,80215.4671461262,80211.8608695652,80208.8983574879,10.6999999999898,10.5714285714271,44.3999999999944,57.9909090909076,46.8846153846218,38.1499999999965,31.3186274509805,26.9017543859849,24.2389610389594,23.0405138339914,23.5207692307683
80391,80407.3714285714,80384.4761904762,80362.3593073593,80386.5710955712,80368.9160839161,80324.5511312219,80288.3715170278,80266.0663423264,80249.7054593004,80236.1677018633,80222.7192270531,-63.4000000000108,-20.7142857142876,9.86666666666607,35.4727272727222,44.9120879120934,37.3428571428518,30.6274509803927,26.3596491228249,23.6298701298684,22.7944664031614,23.790769230769
80304,80275.8857142857,80290,80327.922077922,80345.1748251749,80382.6363636364,80379.7619909504,80341.294117647,80307.2746572313,80281.0621118012,80256.5403726708,80245.4322705314,-64.0000000000119,-23.1785714285727,-4.94999999999971,9.20909090908047,26.3021978022046,33.5964285714246,29.8210784313732,25.8929824561566,24.2454545454526,24.4150197628439,24.1476923076918
80167,80208.3142857143,80253.7619047619,80287.683982684,80325.4382284383,80346.4825174825,80379.0760180996,80379.73374613,80343.6762494472,80305.7973193854,80285.550310559,80272.0179710145,-2.80000000000949,-15.7857142857154,-9.63333333333344,-2.75454545456089,5.2582417582516,19.6178571428512,27.0514705882358,26.5473684210668,26.4051948051934,25.5800395256903,24.8515384615377
80264,80266.9142857143,80268.1904761904,80282.593073593,80301.7599067599,80324.3146853147,80340.5420814481,80366.8637770897,80363.3626713844,80338.8473357306,80316.4819875776,80293.5675362319,28.9999999999902,7.67857142857035,-7.81666666666652,-8.17272727274749,-2.49999999998719,4.44999999999569,17.9166666666671,27.4298245614136,27.6948051948036,26.5721343873543,27.3130769230765
80397,80352.1714285714,80321.7142857143,80303.7532467532,80295.5594405595,80302.6433566434,80314.4760180996,80320.9442724458,80353.2476780187,80365.597907813,80340.852173913,80312.3089855072,46.7999999999896,16.3928571428578,2.51666666666704,-5.53636363636343,-5.0934065933964,1.28928571427978,10.1985294117655,21.0684210526396,27.4272727272707,29.3685770751014,30.9946153846148
80334,80375.4,80364.2380952381,80331.4848484848,80310.0582750583,80293.1258741259,80288.0696832581,80305.8173374612,80325.70322866,80351.0153644982,80355.0559006211,80333.0668599034,4.2999999999908,17.2857142857138,9.13333333333321,2.98181818181879,0.417582417592199,4.74642857142363,9.10049019607898,13.7929824561467,24.3012987012962,32.4683794466422,35.6599999999993
80366,80334.5428571428,80349.3809523809,80350.6277056277,80323.7086247086,80298.048951049,80292.7104072399,80301.8947368421,80310.4298982752,80318.1556064073,80341.5875776397,80345.1053140096,-19.9000000000118,-1.10714285713377,11.483333333333,11.99090909091,13.4450549450633,10.539285714279,10.468137254903,15.5614035087766,22.376623376621,32.5474308300417,41.1953846153838
80301,80323.2857142857,80317.1904761904,80328.2554112554,80329.0466200466,80324.4825174826,80319.8651583712,80306.0743034056,80301.6709420612,80308.4118993135,80313.7838509317,80352.4612560386,-8.0000000000095,-8.21428571426883,7.23333333333195,22.6727272727284,21.6153846153918,18.3999999999946,18.215686274511,21.5649122807046,27.054545454543,34.3675889328084,41.2738461538454
80314,80304.3142857143,80311.1904761905,80303.3203463203,80332.4452214452,80354.4265734266,80341.7493212671,80325.294117647,80312.6218487396,80306.4223602484,80329.952795031,80358.4229951691,-1.90000000001163,9.60714285716392,16.6166666666661,21.7909090909101,26.2912087912147,28.414285714279,30.2647058823535,31.5789473684225,35.9999999999972,38.2500000000016,40.5669230769219
80320,80319.4,80309.9523809524,80337.1212121212,80348.0023310023,80356.6853146854,80362.3891402716,80353.5727554179,80338.2653693057,80346.1036286368,80364.4708074534,80397.3590338164,29.0999999999905,33.2142857142964,29.499999999999,23.7272727272755,30.5934065934116,39.2107142857092,42.5171568627459,45.9228070175417,44.0337662337639,42.9930830039539,42.0530769230763
80347,80349.1428571428,80377.0476190477,80381.2943722943,80377.1165501166,80367.9720279721,80377.2452488689,80382.6904024767,80397.4431667405,80409.5570447858,80427.1341614907,80454.9381642512,63.9999999999914,48.89285714286,36.0833333333337,38.9090909090919,41.4175824175871,47.8214285714224,56.4460784313732,55.2614035087679,52.3623376623355,47.4930830039536,43.0823076923069
80430,80452.2857142857,80447.6190476191,80429.2554112553,80412.2424242424,80412.097902098,80403.9294117647,80435.8297213622,80467.7023440956,80490.7796665577,80511.9093167702,80506.2519806763,67.99999999999,51.178571428564,54.2833333333331,55.7000000000013,58.9175824175851,62.6714285714239,62.245098039216,62.0175438596432,57.2337662337645,50.84090909091,48.6699999999994
80579,80537,80499,80480.8181818182,80476.7202797203,80464.3566433567,80490.6090497738,80509.8730650154,80544.6886333481,80581.5044132069,80577.2198757764,80569.9248309178,54.9999999999916,66.4642857142659,72.7500000000051,76.0000000000015,79.0989010989036,74.1892857142804,68.0906862745103,63.1385964912204,58.3623376623363,56.9387351778664,55.2815384615376
80544,80554.7142857143,80555.1904761905,80555.683982684,80548.0815850816,80575.8671328672,80591.9375565612,80617.5139318885,80639.0371517028,80639.3893429225,80643.2,80637.7945893719,63.9999999999886,86.3928571428393,92.316666666675,98.4454545454554,90.6208791208786,81.5785714285665,72.4950980392164,62.3912280701655,61.67922077922,62.2667984189727,61.2569230769223
80565,80590.2857142857,80631.3333333333,80641.3463203463,80677.9277389278,80697.4965034965,80719.019004525,80733.8699690402,80719.5656789031,80705.5027786858,80704.1403726708,80708.3238647343,93.4999999999878,105.178571428559,117.416666666672,106.090909090909,95.7362637362631,84.1035714285654,71.365196078432,68.8140350877071,66.2779220779211,65.917984189723,66.25923076923
80757,80742.7714285714,80731.3809523809,80788.6926406927,80815.4498834499,80834.993006993,80847.8805429866,80823.20123839,80800.2273330384,80786.8391631252,80775.1416149068,80779.1004830918,148.699999999989,138.071428571427,118.766666666669,106.872727272727,92.8131868131883,79.0285714285679,76.9019607843145,74.1824561403351,72.5116883116872,70.2697628458494,68.9176923076914
80940,80927.2285714286,80950.2380952381,80941.2770562771,80957.7365967366,80968.7972027972,80934.3565610861,80907.6284829721,80888.2644847411,80870.6485779666,80864.9937888198,80864.3078260869,195.699999999988,144.999999999999,113.933333333333,96.0545454545457,81.6263736263798,81.4821428571375,80.7034313725493,79.6824561403332,77.4272727272721,74.8903162055334,70.862307692307
81100,81155.3714285714,81138.1904761905,81114.4502164502,81089.7948717949,81043.0839160839,81014.1674208146,80992.0185758513,80974.7660327288,80966.3389996731,80962.0285714286,80973.5737198067,140.799999999986,126.142857142857,100.999999999996,77.045454545455,80.4230769230814,83.0499999999957,83.838235294118,83.2526315789496,81.1480519480514,76.8735177865611,70.9292307692298
81372,81280.7142857143,81259.3809523809,81241.4718614719,81164.2051282051,81111.1678321678,81088.1619909503,81074.4705882353,81067.2295444493,81065.751552795,81076.499378882,81076.5731400966,81.0999999999876,73.8571428571431,67.5999999999939,78.3727272727286,80.3021978022035,83.671428571423,85.6372549019605,84.7298245614059,81.4753246753241,75.4051383399201,69.6292307692294
81245,81316.4857142857,81305.1904761904,81240.619047619,81214.2074592074,81187.3846153846,81162.3040723983,81158.9349845201,81163.5019902698,81177.2451781628,81179.7950310559,81174.242705314,5.29999999998798,14.964285714286,53.6499999999902,75.3090909090905,83.263736263742,84.2964285714236,84.7916666666667,82.9719298245642,77.1999999999989,72.1739130434778,68.3230769230759
81273,81239.7428571428,81220.2380952381,81228.0822510822,81239.4428904429,81250.041958042,81251.2542986426,81249.5077399381,81268.3348076072,81275.6842105263,81271.0211180124,81264.5333333333,-68.900000000009,13.6428571428567,48.8999999999886,69.0363636363649,81.9780219780286,84.7857142857085,81.3039215686276,75.6438596491257,71.6194805194798,68.5800395256914,65.0546153846144
81176,81140.1714285714,81164.1904761904,81227.632034632,81268.0815850816,81302.8811188811,81334.3022624435,81359.1857585139,81359.6439628482,81356.8123569794,81354.0608695652,81335.13352657,21.2999999999899,29.6785714285697,53.11666666666,67.4272727272725,75.2692307692374,78.7499999999961,73.4754901960787,67.9245614035106,65.684415584415,63.3577075098806,63.0476923076913
81062,81174.2,81234.1428571428,81258.8181818181,81317.9090909091,81365.7412587413,81415.211764706,81441.0340557274,81440.268907563,81430.5397188624,81412.6397515528,81389.5679227053,89.0999999999903,79.3928571428563,64.6499999999989,67.2636363636359,67.620879120886,63.4035714285667,62.825980392158,61.8964912280725,58.7935064935056,59.7015810276668,61.8630769230759
81457,81367.2571428571,81357.9047619047,81381.1904761904,81395.0466200466,81450,81478.3710407241,81491.0433436532,81502.1136665192,81485.6874795685,81456.1142857142,81432.8552657004,154.199999999991,110.035714285714,88.6166666666668,65.8818181818171,54.159340659348,50.4535714285672,51.468137254903,52.8350877193013,55.5142857142838,57.8369565217376,61.2515384615376
81578,81600.9714285714,81547.9047619047,81524.3593073593,81537.3822843823,81521.5314685315,81525.807239819,81534.1640866872,81527.1990269792,81515.8443935927,81495.8857142857,81474.3924637681,167.999999999992,127.285714285713,91.7333333333331,63.2181818182016,44.0769230769306,41.5499999999944,41.0245098039228,45.9438596491258,52.8285714285697,58.0652173913028,60.9030769230757
81689,81694.2285714286,81721.4285714285,81692.7922077922,81642.7902097902,81604.8251748252,81572.4597285069,81554.9999999999,81539.3299425033,81529.0062111801,81526.6062111801,81523.1236714976,90.1999999999914,106.785714285715,73.7666666666675,52.827272727288,44.159340659349,33.8535714285671,37.0955882352953,43.5105263157925,50.7935064935042,57.2885375494055,60.8153846153838
81786,81779.1428571428,81784.9523809524,81779.8095238095,81718.400932401,81668.2307692308,81618.9438914028,81568.5913312693,81550.7770897833,81546.5730630925,81553.8173913043,81569.6142995169,47.4999999999915,25.3214285714311,44.3500000000008,44.190909090921,36.7637362637435,37.9464285714226,38.6299019607857,44.8298245614067,50.5883116883098,55.2737154150221,58.6376923076913
81804,81814.9714285714,81776.5714285714,81743.7532467532,81750.4825174826,81697.5664335665,81641.6343891405,81603.9164086687,81573.6032728881,81576.471395881,81591.6571428571,81618.9230917874,-33.600000000007,-14.9999999999985,3.60000000000086,25.4181818181904,36.1648351648434,42.0321428571386,47.3357843137263,48.2192982456166,51.2922077922051,53.331027667986,53.7653846153833
81758,81712.7428571428,81701.8095238095,81706.1731601731,81686.3449883451,81689.4405594406,81662.7927601811,81637.786377709,81628.8911985847,81622.8685845047,81646.500621118,81677.1045410627,-74.1000000000058,-34.2857142857138,-15.999999999999,7.18181818182353,35.7252747252855,48.5214285714225,53.0441176470604,54.6421052631609,51.9298701298672,50.2075098814249,48.0292307692294
81535,81586.6,81625,81628.8181818181,81633.1818181819,81641.8181818182,81676.3294117648,81684.801857585,81688.0482087571,81703.1376266754,81714.1192546583,81733.2769082125,-58.4000000000057,-43.142857142856,-12.2666666666654,13.1272727272742,32.0329670329814,51.2714285714242,57.2450980392165,56.4964912280732,52.7181818181783,45.9486166007921,43.2092307692296
81550,81547.2571428571,81549.619047619,81569.0995670995,81599.8368298369,81636.1398601399,81674.5719457015,81730.7616099071,81762.8509509067,81782.55116051,81792.1440993788,81787.0680193236,-27.9000000000068,-9.6428571428573,10.7000000000024,28.5181818181809,40.3791208791328,47.3464285714232,55.9044117647084,54.3526315789508,48.4948051948019,44.0830039525707,39.4399999999989
81616,81570.9142857143,81550.5714285714,81573.8961038961,81614.6713286714,81664.6433566434,81715.1312217195,81767.7616099071,81831.0716497125,81852.9424648578,81853.4645962733,81840.534879227,57.1999999999937,47.8571428571412,47.9333333333348,48.5999999999948,49.5494505494623,49.1571428571387,46.029411764708,46.3210526315824,43.7701298701263,40.4120553359697,39.6284615384606
81578,81634.5714285714,81658.5714285714,81663.4805194805,81692.9230769231,81733.5244755245,81785.5583710408,81834.4984520124,81865.9570986289,81900.4805491991,81896.3776397516,81876.8885024154,111.899999999993,109.928571428571,86.100000000002,69.5545454545358,57.532967032977,47.2714285714225,38.931372549022,34.9561403508809,37.1103896103861,38.6057312252978,39.3946153846139
81807,81783.1714285714,81807.2857142857,81826.8441558441,81826.4965034965,81848.2727272728,81876.6398190046,81896.3343653251,81909.4179566563,81908.3939195815,81917.7652173913,81898.2950724637,157.999999999994,134.642857142856,113.900000000001,84.7636363636221,60.4615384615481,42.3749999999957,33.3357843137277,29.3719298245632,30.4831168831128,36.4871541501992,41.5484615384603
82014,82017.2571428571,81990.8571428571,81991.038961039,81998.4755244755,81984.8741258742,81967.961085973,81954.7120743034,81937.9133126934,81924.8542007192,81906.8086956522,81913.4204830917,178.499999999991,137.142857142856,111.066666666672,85.5363636363452,56.6758241758316,39.3892857142794,29.7965686274526,28.2912280701771,30.124675324672,35.34486166008,42.3392307692299
82188,82182.8571428571,82177.9047619047,82152.1904761904,82136.0186480186,82103.6153846154,82052.1837104073,82001.6253869968,81964.4807607253,81932.3674403399,81919.4161490683,81919.1505314009,125.399999999992,117.428571428572,86.0000000000069,63.2272727272751,50.4450549450618,37.0142857142812,31.7941176470601,30.6368421052646,34.510389610386,38.1057312252975,41.1469230769221
82280,82280.5142857143,82282,82271.4415584415,82215.4335664336,82166.4195804196,82109.1330316743,82044.560371517,81986.6063688633,81955.4635501798,81945.5093167702,81942.7495652174,59.699999999989,51.0000000000016,45.8666666666715,38.2000000000018,35.5164835164884,37.9607142857077,36.3848039215694,38.6122807017563,40.0376623376589,41.4634387351793,43.8530769230764
82301,82306.6571428571,82299.6666666667,82269.5238095238,82238.7645687646,82175.3846153847,82124.9791855205,82071.7120743034,82024.7868199911,81997.7796665577,81980.7776397515,81976.9408695652,-23.2000000000119,-19.535714285715,-2.51666666666419,14.4909090909119,25.7032967033002,35.0821428571392,44.9583333333343,46.5491228070199,46.1077922077888,46.4515810276692,47.4130769230765
82256,82240.1428571428,82213.3809523809,82198.354978355,82172.5827505828,82154.4685314686,82109.9791855205,82087.2600619195,82074.3808049535,82048.180778032,82031.0347826087,82030.17352657,-95.9000000000053,-64.4642857142853,-35.8833333333341,-4.89090909090639,20.3516483516505,37.8285714285657,47.8823529411778,52.6842105263186,52.948051948049,52.2865612648231,50.4415384615376
82084,82079.6285714286,82085,82078.6103896104,82085.8391608392,82084.6433566434,82101.5257918553,82106.306501548,82106.6930561698,82105.7208237986,82099.5180124223,82094.7371980676,-113.700000000003,-78.4285714285703,-40.4666666666712,-9.75454545454238,20.247252747253,40.4107142857123,49.0073529411777,55.3210526315802,58.7831168831136,56.4980237154158,53.9784615384607
81909,81936.6857142857,81951.9047619047,81980.0735930736,81998.5291375291,82040.6083916084,82087.2642533937,82123.8792569659,82139.7456877487,82159.6940176528,82171.1875776397,82164.9657971014,-83.6000000000007,-48.178571428572,-22.1500000000066,6.64545454545682,25.5769230769222,38.9749999999961,51.3357843137252,57.1456140350895,59.0688311688285,59.6393280632418,57.5038461538452
81906,81879.7714285714,81900.8571428571,81924.6623376623,81977.6433566434,82036.3216783217,82086.7438914028,82134.1578947368,82185.1680672269,82211.0336711343,82227.6422360248,82235.0776811594,10.9999999999929,7.03571428571353,23.2166666666584,30.3000000000024,35.2252747252762,43.3464285714278,51.3357843137257,56.6877192982476,58.470129870127,59.7924901185773,60.5307692307677
81927,81960.2571428571,81948.5238095238,81979.9783549783,82028.5617715618,82070.9160839161,82115.9592760182,82171.6160990712,82220.0778416629,82260.6668846028,82279.1254658385,82288.9497584541,97.5999999999912,90.1428571428567,69.5333333333238,56.1090909090931,52.1098901098956,51.8714285714261,51.8137254901959,54.140350877196,57.9999999999975,59.7173913043483,61.5246153846145
82130,82092.4571428571,82121.238095238,82131.7965367965,82134.2121212121,82153.5804195804,82191.5529411766,82228.4427244581,82264.796550199,82298.3517489375,82327.1552795031,82338.4701449275,174.599999999993,143.678571428571,108.183333333329,85.1909090909102,71.5000000000047,60.4999999999997,55.2254901960788,54.4350877193021,56.4389610389588,60.3448616600786,62.6038461538454
82285,82337.7142857143,82330.7619047619,82313.3203463203,82292.3193473194,82289.8881118881,82295.5475113123,82307.040247678,82323.3277310924,82343.1516835567,82364.9701863354,82394.3118840579,195.199999999993,154.892857142854,133.816666666667,110.445454545454,86.0384615384676,70.574999999998,61.7279411764694,57.7947368421095,57.9129870129848,60.3903162055338,62.8976923076907
82600,82546.9428571428,82518.7142857142,82488.3246753246,82476.7202797203,82448.3356643357,82420.2208144797,82404.5232198142,82398.055285272,82400.8290290944,82419.7614906832,82441.3078260869,152.499999999989,151.428571428571,137.466666666669,117.345454545455,97.3956043956104,80.857142857143,70.176470588235,64.4263157894758,62.2506493506474,61.3320158102759,62.4953846153841
82668,82674.7714285714,82655.0952380952,82656.4199134199,82629.0093240093,82596.951048951,82555.2506787331,82515.0495356037,82488.889429456,82483.5665250082,82486.250931677,82499.3704347826,119.499999999991,126.035714285715,119.750000000003,109.909090909091,101.010989010996,89.8071428571421,79.7303921568615,72.9859649122835,67.262337662335,64.4061264822125,63.5223076923071
82701,82725.5142857142,82770.4285714286,82760.0779220779,82744.2377622378,82712.2097902098,82676.4452488688,82633.2476780185,82601.773993808,82579.4785877737,82569.7130434782,82571.6740096618,77.999999999994,87.4285714285719,91.2666666666697,96.6454545454553,96.1263736263794,94.2321428571423,88.6887254901952,79.9508771929855,73.5220779220753,68.8102766798411,65.6953846153839
82832,82826.4285714285,82811,82820.5194805195,82809.93006993,82796.6293706294,82770.4904977377,82751.2321981424,82719.0367094206,82687.905197777,82668.1093167701,86743.0284057971,55.2999999999953,50.5000000000008,68.4333333333356,79.1454545454562,89.1098901098971,92.9964285714261,91.0759803921553,86.0491228070213,79.3870129870107,73.4575098814217,-702.323846153847
82908,82878.5142857143,82852.6666666666,82839.6536796536,82849.8974358974,82847.8111888112,82855.3601809956,82844.0061919504,82828.0106147722,82803.0094802223,87134.9937888198,89071.1878260869,38.0999999999982,44.6785714285723,50.8500000000005,68.3727272727279,80.1923076923156,86.424999999998,88.7034313725484,88.0456140350921,83.5922077922057,-830.484189723317,-1406.20153846154
82841,82870.4857142857,82882.1428571428,82874.8311688311,82871.986013986,82901.4685314685,82912.7004524888,82921.9659442724,82918.8009730207,87578.9571755475,89427.7142857142,89712.1835748792,23.0999999999919,45.6428571428561,55.3666666666656,62.4272727272738,71.1593406593481,78.1285714285689,83.7549019607836,85.1508771929871,-1000.71948051948,-1653.63438735177,-2046.57692307692
82887,82879.8,82897.8571428571,82916.8181818181,82934.5524475525,82941.8181818182,82966.2733031675,82982.600619195,88021.1410880141,89743.8947368421,89739.0931677018,88820.7377777777,40.0999999999926,51.4999999999994,64.5666666666673,63.8999999999989,65.1593406593482,71.8285714285699,76.1960784313729,-1239.0438596491,-1980.92857142857,-2397.54347826087,-2624.09384615385
82958,82956.2857142857,82950.1904761904,82979.1645021645,82998.2773892774,83007.3916083916,83016.6253393667,88472.068111455,89968.4484741265,89575.0980712651,88267.9093167701,86545.4357487922,83.8999999999887,72.9285714285723,65.1666666666668,67.5454545454543,67.0659340659419,66.1428571428553,-1568.03921568626,-2419.17543859647,-2854.8051948052,-3062.41699604743,-3140.05692307692
83050,83054.4571428571,83070.4761904762,83057.9177489177,83064.8088578088,83080.2657342658,88984.9375565619,90080.1857585138,89142.5484298982,87342.3837855508,85226.551552795,83040.5201932367,106.499999999988,87.1071428571433,73.7833333333341,68.9727272727269,68.0934065934149,-2022.4392857145,-3007.556372549,-3452.0140350877,-3622.01038961039,-3646.38833992094,-3594.62846153846
83179,83188,83171.1428571428,83163,83150.7062937063,89578.6923076923,90044.0859728509,88343.4396284829,85910.3126934985,83330.7165740438,80820.3652173913,78472.6057971014,94.0999999999941,89.1071428571442,83.1166666666679,72.3363636363636,-2687.00549450549,-3814.07857142877,-4238.44607843135,-4338.04561403507,-4279.91688311689,-4149.17588932806,-3986.22307692308
83309,83274.9714285714,83264.3809523809,83257.6926406926,90260.7016317016,89664.4545454546,86941.9665158369,83760.8049535603,80658.53250774,77811.2200065381,75268.1913043478,73001.6456038647,82.9999999999959,83.8571428571448,80.1333333333339,-3721.79090909089,-4982.66483516482,-5309.53214285732,-5265.38480392154,-5074.19122807016,-4828.94675324676,-4568.60079051383,-4314.60307692308
83299,83334.9142857142,83342.9523809524,90934.5627705628,88594.2470862471,84498.7202797203,80442.8135746601,76843.6191950465,73740.5329500222,71072.6436744034,68776.0037267081,66799.7538164251,66.5999999999964,72.2142857142879,-5496.83333333332,-6765.86363636362,-6820.28021978021,-6505.88214285729,-6088.97794117644,-5664.23157894735,-5266.61298701299,-4905.03162055335,-4577.93230769231
83405,83388.8,91356.5714285714,85940.1818181818,80097.7482517483,75223.9510489511,71297.5140271484,68117.2291021673,65521.2211410881,63373.5371036286,61565.5850931677,60027.0330434783,55.0999999999963,-8892.35714285714,-9686.43333333332,-9054.32727272726,-8204.93406593406,-7404.23214285727,-6706.98284313723,-6108.66140350876,-5596.03506493507,-5156.41798418972,-4776.53461538461
83464,90624.9999999999,79474.7142857142,71885.6363636364,66714.5034965035,63011.6363636364,60241.7248868767,58094.9504643964,56377.7678018577,54983.3216737496,53831.2086956522,52857.9190338164,-16650.0999999999,-14872.4285714286,-12485.7333333333,-10585.4,-9132.64835164834,-8008.39642857153,-7120.29166666664,-6405.70350877192,-5817.62467532468,-5325.37747035572,-4908.69076923077
83502,62025.3428571429,55662.619047619,52394.658008658,50391.8228438229,49029.4125874126,48036.2371040712,47277.3219814243,46676.409111013,46182.3252696959,45777.3776397516,45441.5922705314,-25027.3999999999,-17863.25,-13890.1166666666,-11357.2909090909,-9602.20879120879,-8315.38571428578,-7331.87254901958,-6556.09298245613,-5929.93896103896,-5412.25790513833,-4976.62846153846
